Exp_ID,location_name,latitude,longitude,ecozone,province,soil_great_group,soil_sub_group,soil_texture,sand_px,clay_px,silt_px,initial_soc_tha,initial_soc_year,plot_id,block,treatment_number,treatment_name,replication_number,duration,year_name,start_year,end_year,tillage,STIR_rating,grain_yield_kgha,hay_yield_kgha,hay_residue_kgha,crop,ICASA_code,AAFC_code,crop_rotation,rotation_seq,crop_seq,straw_biomass_kgha,straw_returned,silage_yld_kgha,root_biomass_kgha,biomass_returned_kgha,soc_tha,bd_gcm3,soil_depth_min_cm,soil_depth_max_cm,N_fertilizer_kgha,N_fertilizer_kgha_2,N_fertilizer_kgha_3,P_fertilizer_kgha,P_fertilizer_kgha_2,P_fertilizer_kgha_3,K_fertilizer_kgha,K_fertilizer_kgha_2,S_fertilizer_kgha,S_fertilizer_kgha_2,manure_kgha,residue_estimation_methodology,soil_total_carbon_conc_gkg,soil_total_carbon_px,soil_total_carbon2_px,soil_organic_matter_kgha,organic_matter_px,crop_residue_avg_kgha,crop_residue_kgha,above_ground_residue_kgha,roots_residue_kgha,root_exudates_kgha,reference,flag,theme,TrtID,simple_trt_name,r_c,tillage_soil,tillage_type,irrigation_region,irrigation,cinput_lignin_px,cinput_n_px,Location,POLYID,ECO_ID,...81,SL,PROVINCE,PCPTREGION,soc_tha_30cm
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,7,F25NS,1,27,2009,1983,2009,CT,NA,1303.621675,NA,NA,PEA,PEA,PEA,CNL_TRT_PEA,NA,NA,1837.407043,no,NA,314.1028718,NA,123.32,NA,0,20,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,1837.407043,NA,314.1028718,NA,Malhi et al. 2011b,NA,cpr,E1_F25NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,123.32
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,9,F50NS,1,27,1983,1983,2009,CT,NA,2198.369565,NA,NA,BAR,BAR,BARLEY,CONT_BAR,NA,NA,2294.130435,no,NA,988.35,NA,110.21,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,2294.130435,NA,988.35,NA,Malhi et al. 2011b,NA,cpr,E1_F50NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,110.21
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,9,F50NS,1,27,1984,1983,2009,CT,NA,3707.445,NA,NA,BAR,BAR,BARLEY,CONT_BAR,NA,NA,2753.73,no,NA,1421.4585,NA,NA,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,2753.73,NA,1421.4585,NA,Malhi et al. 2011b,NA,cpr,E1_F50NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,9,F50NS,1,27,1985,1983,2009,CT,NA,3402.56,NA,NA,BAR,BAR,BARLEY,CONT_BAR,NA,NA,3027.15,no,NA,1414.5362,NA,NA,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,3027.15,NA,1414.5362,NA,Malhi et al. 2011b,NA,cpr,E1_F50NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,9,F50NS,1,27,1986,1983,2009,CT,NA,2379.405,NA,NA,BAR,BAR,BARLEY,CONT_BAR,NA,NA,3950.485,no,NA,1392.5758,NA,NA,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,3950.485,NA,1392.5758,NA,Malhi et al. 2011b,NA,cpr,E1_F50NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,9,F50NS,1,27,1987,1983,2009,CT,NA,3401.0925,NA,NA,BAR,BAR,BARLEY,CONT_BAR,NA,NA,3333.11,no,NA,1481.52455,NA,NA,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,3333.11,NA,1481.52455,NA,Malhi et al. 2011b,NA,cpr,E1_F50NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,9,F50NS,1,27,1988,1983,2009,CT,NA,3633.35,NA,NA,BAR,BAR,BARLEY,CONT_BAR,NA,NA,3487.725,no,NA,1566.6365,NA,NA,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,3487.725,NA,1566.6365,NA,Malhi et al. 2011b,NA,cpr,E1_F50NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,9,F50NS,1,27,1989,1983,2009,CT,NA,3129.225,NA,NA,BAR,BAR,BARLEY,CONT_BAR,NA,NA,3476.775,no,NA,1453.32,NA,NA,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,3476.775,NA,1453.32,NA,Malhi et al. 2011b,NA,cpr,E1_F50NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,9,F50NS,1,27,1990,1983,2009,CT,NA,4611.55,NA,NA,BAR,BAR,BARLEY,CONT_BAR,NA,NA,3885.65,no,NA,1869.384,NA,NA,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,3885.65,NA,1869.384,NA,Malhi et al. 2011b,NA,cpr,E1_F50NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,9,F50NS,1,27,1991,1983,2009,CT,NA,2573.804348,NA,NA,BAR,BAR,BARLEY,CONT_BAR,NA,NA,2970.652174,no,NA,1219.780435,NA,NA,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,2970.652174,NA,1219.780435,NA,Malhi et al. 2011b,NA,cpr,E1_F50NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,9,F50NS,1,27,1992,1983,2009,CT,NA,3330.65,NA,NA,BAR,BAR,BARLEY,CONT_BAR,NA,NA,3180.25,no,NA,1432.398,NA,NA,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,3180.25,NA,1432.398,NA,Malhi et al. 2011b,NA,cpr,E1_F50NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,9,F50NS,1,27,1993,1983,2009,CT,NA,2897.95,NA,NA,BAR,BAR,BARLEY,CONT_BAR,NA,NA,4302.95,no,NA,1584.198,NA,NA,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,4302.95,NA,1584.198,NA,Malhi et al. 2011b,NA,cpr,E1_F50NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,9,F50NS,1,27,1994,1983,2009,CT,NA,3367.3,NA,NA,BAR,BAR,BARLEY,CONT_BAR,NA,NA,3348.9,no,NA,1477.564,NA,NA,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,3348.9,NA,1477.564,NA,Malhi et al. 2011b,NA,cpr,E1_F50NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,9,F50NS,1,27,1995,1983,2009,CT,NA,2641.230237,NA,NA,BAR,BAR,BARLEY,CONT_BAR,NA,NA,3422.282609,no,NA,1333.972826,NA,126.8,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,3422.282609,NA,1333.972826,NA,Malhi et al. 2011b,NA,cpr,E1_F50NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,126.8
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,9,F50NS,1,27,1996,1983,2009,CT,NA,3032.890143,NA,NA,BAR,BAR,BARLEY,CONT_BAR,NA,NA,3361.630435,no,NA,1406.794527,NA,NA,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,3361.630435,NA,1406.794527,NA,Malhi et al. 2011b,NA,cpr,E1_F50NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,9,F50NS,1,27,1997,1983,2009,CT,NA,2818.300464,NA,NA,WHT,WHT,WHTDUR,WHT,NA,NA,3645.564301,no,NA,1551.327544,NA,NA,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,3645.564301,NA,1551.327544,NA,Malhi et al. 2011b,NA,cpr,E1_F50NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,9,F50NS,1,27,1998,1983,2009,CT,NA,2668.643464,NA,NA,WHT,WHT,WHTDUR,WHT,NA,NA,3307.473124,no,NA,1434.267981,NA,NA,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,3307.473124,NA,1434.267981,NA,Malhi et al. 2011b,NA,cpr,E1_F50NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,9,F50NS,1,27,1999,1983,2009,CT,NA,1795.552261,NA,NA,CNL,CNL,CANOLA,CNL_TRT_PEA,NA,NA,2938.596918,no,NA,1183.537295,NA,NA,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,2938.596918,NA,1183.537295,NA,Malhi et al. 2011b,NA,cpr,E1_F50NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,9,F50NS,1,27,2000,1983,2009,CT,NA,3701.063428,NA,NA,TRT,TRT,TRITCL,CNL_TRT_PEA,NA,NA,4664.752843,no,NA,2091.454068,NA,NA,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,4664.752843,NA,2091.454068,NA,Malhi et al. 2011b,NA,cpr,E1_F50NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,9,F50NS,1,27,2001,1983,2009,CT,NA,2396.388733,NA,NA,PEA,PEA,PEA,CNL_TRT_PEA,NA,NA,2141.01862,no,NA,453.7407353,NA,NA,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,2141.01862,NA,453.7407353,NA,Malhi et al. 2011b,NA,cpr,E1_F50NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,9,F50NS,1,27,2002,1983,2009,CT,NA,3249.286005,NA,NA,BAR,BAR,BARLEY,BAR,NA,NA,2998.925732,no,NA,1374.606582,NA,NA,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,2998.925732,NA,1374.606582,NA,Malhi et al. 2011b,NA,cpr,E1_F50NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,9,F50NS,1,27,2003,1983,2009,CT,NA,1801.878111,NA,NA,CNL,CNL,CANOLA,CNL_TRT_PEA,NA,NA,5139.347826,no,NA,1735.306484,NA,NA,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,5139.347826,NA,1735.306484,NA,Malhi et al. 2011b,NA,cpr,E1_F50NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,9,F50NS,1,27,2004,1983,2009,CT,NA,3907.276638,NA,NA,TRT,TRT,TRITCL,CNL_TRT_PEA,NA,NA,4319.163477,no,NA,2056.610029,NA,NA,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,4319.163477,NA,2056.610029,NA,Malhi et al. 2011b,NA,cpr,E1_F50NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,9,F50NS,1,27,2005,1983,2009,CT,NA,3030.078386,NA,NA,PEA,PEA,PEA,CNL_TRT_PEA,NA,NA,2597.36305,no,NA,562.7441437,NA,NA,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,2597.36305,NA,562.7441437,NA,Malhi et al. 2011b,NA,cpr,E1_F50NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,9,F50NS,1,27,2006,1983,2009,CT,NA,1517.081743,NA,NA,WHT,WHT,WHTDUR,WHT,NA,NA,1859.043348,no,NA,810.270022,NA,NA,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,1859.043348,NA,810.270022,NA,Malhi et al. 2011b,NA,cpr,E1_F50NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,9,F50NS,1,27,2007,1983,2009,CT,NA,1875.652169,NA,NA,CNL,CNL,CANOLA,CNL_TRT_PEA,NA,NA,5614.201525,no,NA,1872.463424,NA,NA,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,5614.201525,NA,1872.463424,NA,Malhi et al. 2011b,NA,cpr,E1_F50NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,9,F50NS,1,27,2008,1983,2009,CT,NA,3466.862609,NA,NA,TRT,TRT,TRITCL,CNL_TRT_PEA,NA,NA,3449.80315,no,NA,1729.16644,NA,NA,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,3449.80315,NA,1729.16644,NA,Malhi et al. 2011b,NA,cpr,E1_F50NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,9,F50NS,1,27,2009,1983,2009,CT,NA,1117.563731,NA,NA,PEA,PEA,PEA,CNL_TRT_PEA,NA,NA,1750.054681,no,NA,286.7618412,NA,117.2266667,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,1750.054681,NA,286.7618412,NA,Malhi et al. 2011b,NA,cpr,E1_F50NS_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,117.2266667
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,10,F50S,1,27,1983,1983,2009,CT,NA,2230.217391,NA,NA,BAR,BAR,BARLEY,CONT_BAR,NA,NA,2431.413043,yes,NA,1025.558696,NA,110.21,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,2431.413043,NA,1025.558696,NA,Malhi et al. 2011b,NA,cpr,E1_F50S_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,110.21
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,10,F50S,1,27,1984,1983,2009,CT,NA,4009.075,NA,NA,BAR,BAR,BARLEY,CONT_BAR,NA,NA,3042.34,yes,NA,1551.3113,NA,NA,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,3042.34,NA,1551.3113,NA,Malhi et al. 2011b,NA,cpr,E1_F50S_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,10,F50S,1,27,1985,1983,2009,CT,NA,4053.56,NA,NA,BAR,BAR,BARLEY,CONT_BAR,NA,NA,3175.795,yes,NA,1590.4581,NA,NA,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,3175.795,NA,1590.4581,NA,Malhi et al. 2011b,NA,cpr,E1_F50S_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,10,F50S,1,27,1986,1983,2009,CT,NA,2867.655,NA,NA,BAR,BAR,BARLEY,CONT_BAR,NA,NA,4401.845,yes,NA,1599.29,NA,NA,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,4401.845,NA,1599.29,NA,Malhi et al. 2011b,NA,cpr,E1_F50S_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,10,F50S,1,27,1987,1983,2009,CT,NA,3870.5025,NA,NA,BAR,BAR,BARLEY,CONT_BAR,NA,NA,3622.005,yes,NA,1648.35165,NA,NA,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,3622.005,NA,1648.35165,NA,Malhi et al. 2011b,NA,cpr,E1_F50S_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,10,F50S,1,27,1988,1983,2009,CT,NA,3646.625,NA,NA,BAR,BAR,BARLEY,CONT_BAR,NA,NA,4201.05,yes,NA,1726.4885,NA,NA,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,4201.05,NA,1726.4885,NA,Malhi et al. 2011b,NA,cpr,E1_F50S_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,10,F50S,1,27,1989,1983,2009,CT,NA,2858.15,NA,NA,BAR,BAR,BARLEY,CONT_BAR,NA,NA,3219.025,yes,NA,1336.9785,NA,NA,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,3219.025,NA,1336.9785,NA,Malhi et al. 2011b,NA,cpr,E1_F50S_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,10,F50S,1,27,1990,1983,2009,CT,NA,5218.275,NA,NA,BAR,BAR,BARLEY,CONT_BAR,NA,NA,4059.675,yes,NA,2041.149,NA,NA,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,4059.675,NA,2041.149,NA,Malhi et al. 2011b,NA,cpr,E1_F50S_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,10,F50S,1,27,1991,1983,2009,CT,NA,3620.76087,NA,NA,BAR,BAR,BARLEY,CONT_BAR,NA,NA,3546.73913,yes,NA,1576.85,NA,NA,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,3546.73913,NA,1576.85,NA,Malhi et al. 2011b,NA,cpr,E1_F50S_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,10,F50S,1,27,1992,1983,2009,CT,NA,4051.975,NA,NA,BAR,BAR,BARLEY,CONT_BAR,NA,NA,3853.45,yes,NA,1739.1935,NA,NA,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,3853.45,NA,1739.1935,NA,Malhi et al. 2011b,NA,cpr,E1_F50S_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,10,F50S,1,27,1993,1983,2009,CT,NA,3063.925,NA,NA,BAR,BAR,BARLEY,CONT_BAR,NA,NA,4526.85,yes,NA,1669.9705,NA,NA,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,4526.85,NA,1669.9705,NA,Malhi et al. 2011b,NA,cpr,E1_F50S_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,10,F50S,1,27,1994,1983,2009,CT,NA,3599.5,NA,NA,BAR,BAR,BARLEY,CONT_BAR,NA,NA,3403.275,yes,NA,1540.6105,NA,NA,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,3403.275,NA,1540.6105,NA,Malhi et al. 2011b,NA,cpr,E1_F50S_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,NA
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,10,F50S,1,27,1995,1983,2009,CT,NA,3729.83361,NA,NA,BAR,BAR,BARLEY,CONT_BAR,NA,NA,4085.434783,yes,NA,1719.359046,NA,128.1333333,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,4085.434783,NA,1719.359046,NA,Malhi et al. 2011b,NA,cpr,E1_F50S_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,128.1333333
E1,Ellerslie,53.416667,-113.55,10,Alberta,Black Chernozem,Orthic,Medium,17,39,NA,110.21,1983,NA,NA,10,F50S,1,27,1996,1983,2009,CT,NA,3475.000557,NA,NA,BAR,BAR,BARLEY,CONT_BAR,NA,NA,3838.913043,yes,NA,1609.060992,NA,NA,NA,0,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,est_equation,NA,NA,NA,NA,NA,NA,3838.913043,NA,1609.060992,NA,Malhi et al. 2011b,NA,cpr,E1_F50S_CT,NA,NA,Brown,Intensive Tillage,Canada,0,10,10,1,727006,727,NA,727006,AB,AB_3,NA
